id	entity	label	right
18655	桑田佳佑	ni	
7613	穆塔	ni	
1154	王翔	ni	
5206	汤姆森	ni	
22859	暗黑城骑士	ni	
18197	埃默里大学	ni	
10016	萧鼎	ni	
28279	洪氏	nh	
7943	愈勇	nh	
24157	米拉1	ni	
18218	董卓旧	nh	
13236	施云	ni	
12974	杨祐宁	ni	
26166	北京亚运会	ni	
27426	美国财务会计准则委员会	ni	
7996	澳大利亚精算学会	nh	
29953	卡莱	ni	
9121	国家天文台	nh	
2226	秦而言	ni	
3735	李相赫	ni	
19146	宗沙利万	nh	
24890	里面文	nh	
25344	弗朗西斯科	nh	
30569	美国索奈克斯阀体	ni	
10086	抖机灵	nh	
15922	世贸组织	ni	
19590	帕多瓦大学	ni	
28949	浦和	ni	
16492	信阳现代男科医院	ni	
10924	深圳市金立通信设备有限公司	ni	
30817	汪峰公司	nh	
8895	郝蕾聂宁具体几比	nh	
1525	贝因美	ni	
7973	刘庄	ni	
11736	博伊金斯	ni	
14728	力帆俱乐部	ni	
15377	筱梦昕	nh	
519	亚瑟	ni	
3202	江清	nh	
10321	瑞芯	ni	
19489	平台平	ni	
17224	金麦基	nh	
8186	一汽丰田天津宝坻四S广汽丰田	ni	
26338	湖南卫视	ni	
2719	贾马尔·克劳福德	nh	
18314	山东鲁能泰山足球俱乐部	ni	
11735	乔丹放	nh	
7318	法约尔	ni	
7221	菲林	ni	
20140	altitude	nh	
26810	德尔塔航空公司	ni	
801	张卫	ni	
23084	马奔腾	nh	
19734	冉闵	ni	
21624	果拉	ni	
25750	谭允贤	ni	
21423	斯文·赫定	ni	
12856	郑容	nh	
11660	王成辉	ni	
11159	谢承颖	nh	
11104	linprog	ni	
20294	维特鲁威	nh	
10533	祥盛街东风	ni	
2078	奥巴马	ni	
27476	志轩	ni	
16915	叶中包	ni	
11731	重庆骑士	ni	
23792	中国人民共和国错误	ni	
3342	红绫	nh	
23208	中国新民主主义青年团	ni	
10088	呼和浩特市民族实验学校	ni	
17025	东风雷诺	ni	
14325	北京车展	ni	
11069	狄仁	ni	
1380	磊鑫	nh	
27700	北京彼欧英瑞杰汽车系统有限公司	ni	
12618	德乌洛费乌	nh	
6194	南非第一兰德银行	ni	
6430	布拉姆·科恩	ni	
15431	华盛顿巫师队	ni	
6313	王城	ni	
30517	剧安迪	ni	
11160	周帅	ni	
8626	罗伊燃	ni	
17071	中国联通通信终端销售公司	ni	
20059	京香集团	ni	
1432	亨利福特	nh	
27562	陈美琪	nh	
17654	丽丽	ni	
8211	重庆庆铃汽车公司	ni	
16943	祖咏	nh	
29928	杰尼	nh	
8713	中科院联想	ni	
1981	尊荣	ni	
22786	国际材料试验协会	ni	
18765	中央警卫局	ni	
3427	辉昂	ni	
4084	允儿	nh	
14470	鲍比达	nh	
29918	孔慈	ni	
17874	尹钧相	nh	
3741	贾斯汀	nh	
19792	雷尔	ni	
15480	罗运甓	ni	
8731	王蛇	ni	
19570	红旗大街路口	ni	
7385	纽卡斯尔	ni	
15833	史耀斌	nh	
9458	三毛	ni	
506	刘备	ni	
25839	德国欧宝	ni	
3151	侯惇	ni	
7637	东奥	ni	
23466	安建/戴津	nh	
11799	法拉利家族	ni	
7088	孙翔	ni	
18225	广州市金融商业中心	ni	
8555	纽迪希亚科研中心	ni	
28892	贝德玛	ni	
21567	亚洲大学联盟	ni	
28946	吕昊泽	ni	
426	Win	ni	
23732	云梦仙子	nh	
10926	刘庄子路	ni	
7947	现代公司	ni	
9335	路默依	nh	
30790	蒋文娟	nh	
9829	布拉特	nh	
22208	双姝沃洛尼娜	ni	
7108	力帆轩朗	ni	
19006	伦敦帝国学院	ni	
11964	3劳拉	ni	
4513	保时捷卡宴	ni	
12095	人民教育出版社	ni	
17822	广州本田汽车有限公司	ni	
27006	许廷铿	nh	
11401	普罗托	nh	
17459	张飞肉厚	nh	
8266	颜吟溪	ni	
11143	曹孟德败师	nh	
19760	沃森	ni	
6417	小宝	ni	
13716	石晓光	ni	
9887	nike公司	ni	
7913	孙小头	ni	
9997	吴江/	ni	
187	雅绅特	ni	
30042	莫念初	nh	
16182	陆巡强	ni	
9173	国家鼓励集体经济组织	nh	
22528	尚感	ni	
11640	高人发	ni	
8187	努比亚其实	ni	
30459	云中麟	ni	
21135	光/宇	nh	
20741	奔驰汽车有限公司	ni	
22532	田岳	nh	
7560	崔晋铭	nh	
3681	埃拉	nh	
30274	陈伟	ni	
21023	陈晓健	nh	
14802	盐酸西替利嗪片	nh	
3258	岳飞	ni	
6285	华三	ni	
7328	东风柳州汽车有限公司	ni	
30140	明仲	ni	
29369	高视听电子有限公司	ni	
14830	比尔·拉塞尔	ni	
29642	唐山市明乐汽车	ni	
5152	谦谦	nh	
22431	格洛纳斯	ni	
22693	王爵吉尔伽美什	ni	
2017	陆毅	nh	
26162	陆景乔	ni	
17636	里德·奥尔巴赫	ni	
22827	班固	ni	
24716	王琼读	nh	
8586	浅蓝	ni	
4105	小米红米	ni	
3591	香港美赞臣	ni	
27288	即华	ni	
3607	邓妙华	ni	
25610	冯太后	nh	
6461	庄恕	ni	
12990	长城10M宽带	ni	
2261	士(克里弗兰	ni	
27462	孟郊	nh	
5000	巴尔韦德	ni	
24230	小罗罗	ni	
7149	陈氏	ni	
9155	京东钱包	ni	
23256	美国海军陆战队	ni	
27084	叠彩山望江亭心赤貌	ni	
7444	恺恺	ni	
16319	钟豪	nh	
8368	邓家佳	nh	
19204	费德提克	ni	
25398	天津亿利	ni	
21813	马承恩	nh	
2388	白起	ni	
12710	浙江大学城市学院	ni	
7556	恒大足校	ni	
11094	班森	ni	
15001	张发宗	ni	
31113	唐·尼尔森	ni	
9814	安德鲁·乔丹	nh	
15357	贝鲁斯	ni	
4813	上海汽车	ni	
25736	沿南华	ni	
10178	滕文骥	nh	
19093	萧红	ni	
21313	樱井	nh	
19483	汤姆汉克斯	ni	
12216	董冬冬	nh	
29722	酷库鲁斯	nh	
26499	夏琳	ni	
26184	埃及央行	ni	
6393	姚晓峰	nh	
2971	中央军委	ni	
22133	seo霸屏技术研究中心	ni	
24538	日产蓝鸟车型	ni	
25994	于拉煤	nh	
15726	辛德勒	nh	
28252	艾斯特	ni	
8610	杰克·多希	ni	
5158	费迪南德·刘易斯·阿辛多尔	ni	
12985	林怡	nh	
7190	新疆昊鑫锂业开发有限公司	ni	
22482	施劳德	ni	
10790	铃木摩托	ni	
11072	凯莉	nh	
21429	阿肯色州州长	ni	
25167	梅多克	nh	
17455	陈丽华	nh	
20867	马力达	ni	
1365	陈晓	nh	
11687	金洙元	nh	
24210	曹冲	nh	
15728	新闻集团	ni	
24406	迪奥花漾	ni	
12606	广东省生态学会	ni	
2005	金鞍	ni	
24826	赵云斯文型	ni	
18798	临潼小米	ni	
9451	武汉沌口体育中心	ni	
29495	海富	nh	
3032	艾依格	ni	
7022	杜归森	nh	
25458	美国美国普林斯顿大学作文	ni	
23622	科拉什尼赫	nh	
15785	迈克尔芬利	ni	
17907	费霞	nh	
16545	沃尔沃成都整车工厂	ni	
4275	王晓雁	ni	
7927	大连电视台	ni	
10867	施耐德林	ni	
22776	沃尔夫·迪特里希	ni	
11978	葛林	ni	
30016	苏晓	nh	
25057	阳光书院	ni	
29331	尼赫德森	nh	
1849	三生	nh	
24597	沛纳海顿	ni	
7067	艾希载	ni	
17530	黄凯莉	nh	
100	福特	ni	
4574	阿伦·艾弗森	nh	
3824	延安鲁迅艺术学院	ni	
2977	qx30	ni	
30021	萧蔷	ni	
30068	PGOne	ni	
27619	李珏	ni	
18772	联想生产线	ni	
8126	埃森那赫	ni	
23675	千岛湖东南	ni	
28074	魏马工艺学校	ni	
8894	樱佐	nh	
1532	孟菲斯灰熊	ni	
289	同悦	ni	
29358	中国手机公司	ni	
18722	老谭	ni	
5585	杨秀清	nh	
29410	马丝丝	nh	
12272	霍去病	ni	
30746	袭自明	nh	
20855	艾里斯	ni	
17446	阎闫若舟	ni	
11851	ee	ni	
23811	青岛双星队	ni	
9710	晋鹏翔	ni	
4206	唐德	ni	
1989	科斯塔格兰德	ni	
12522	贾元春	ni	
5430	中国南美足联	ni	
28389	锋特	ni	
11534	山东天矩律师事务所互联网金融业务部	ni	
17135	苏宁控股集团	ni	
15968	比尔盖茨	ni	
24451	美国道奇	ni	
9062	贾一凡	nh	
5578	郑伟	nh	
14255	奥鲁省省3坦佩雷大学	ni	
10585	王萨乌塔	ni	
24800	安部	ni	
17590	似乎公司	ni	
4436	奥登	ni	
4902	吉耶纳	ni	
5654	艾儿	ni	
24364	鲁斯	ni	
7393	曼联俱乐部	ni	
26445	金蛇迤	nh	
29539	惠斯	nh	
12968	易迅	ni	
26301	宛瑜	nh	
5377	甄嬛	nh	
5884	一般无需	ni	
3108	蒙纳士大学	nh	
1817	蒂姆	nh	
2576	子弹队	ni	
18440	#NAME?	ni	
20621	华中科大	ni	
23388	赵又廷所在公司	nh	
12215	青萍	ni	
15953	南美洲纬度	ni	
22886	浙江省金华市名字	ni	
28064	穆特休斯	ni	
23804	乔·布莱恩特	nh	
7253	康明斯发电机组	ni	
15686	李强	ni	
5100	香港公司	ni	
10892	王可见	ni	
30360	小黄人一来	ni	
16459	华德	nh	
9162	百公	ni	
29076	梅耶尔	nh	
8483	宇文氏	ni	
1536	孔中	ni	
20144	李雪健	nh	
29960	一汽大众总厂	ni	
29356	美国供应链协会	ni	
7244	小乘	ni	
28635	迁安市诚信民营医院	ni	
19010	王鹏华	ni	
1091	智跑	ni	
5259	秀马尔卡宁	ni	
4496	科怀·伦纳德	ni	
29253	江苏华利文化传媒有限公司	ni	
22529	3000HZ	nh	
9548	耶拉维奇	ni	
10191	杨继	ni	
11112	中国建材集团旗下南方水泥有限公司	ni	
5686	卡慢	ni	
9371	中国互联网协会	ni	
13796	奥奎	ni	
13224	赵云的	ni	
5227	赵继伟	ni	
25787	中共中央政治局常务委员会	ni	
9665	澳洲管理协会	ni	
29943	科隆大学	ni	
252	黑边	ni	
20941	联想拯救者	ni	
29653	比乔丹强	ni	
3524	媛媛	nh	
7665	四川重庆大学	ni	
10710	龙王	nh	
984	详见	ni	
14755	呱吉	ni	
6699	李宗霖	nh	
21417	福尔斯	nh	
5513	谢楼	ni	
11705	日本公司	ni	
22857	钟运平	ni	
12180	桑·怀特塞德	nh	
21862	丁宁	ni	
5168	强制拉	ni	
24479	牛瘪	ni	
23018	安美诺脚垫	ni	
28331	阿迪奇	ni	
1671	萌萌	nh	
9324	福特野马	ni	
20598	李在镕	ni	
19181	上海三菱湖北分公司	ni	
9035	格兰德	ni	
17809	宾市翠屏区商务局	nh	
1203	乔轶才	ni	
24043	巴斯勒	nh	
2270	诺多	ni	
7400	思铭	ni	
5526	3060mAh	ni	
4237	吉克隽逸	nh	
19830	金·卡戴珊	nh	
12346	阿尔巴柏林巴塞罗那皇家马德里莫斯科kbc6n陆军米兰阿玛尼锡耶纳伊斯坦布尔费	ni	
17096	马鲁剑	nh	
1030	麦柯斯	ni	
5131	布兰	nh	
24930	中国电信固网	ni	
18065	林家翘	nh	
29737	柬埔寨文化部	ni	
22632	施泰因迈尔	nh	
8557	利·戴恩·斯坦通约翰尼·诺克斯维尔	nh	
29698	辽宁农科院研究所	ni	
11339	得克萨斯州东南	ni	
3221	OPPO客户服务器中心	ni	
22121	老虚	nh	
15388	阿萨斯	ni	
26507	胡霍	nh	
28561	勒凡图斯	ni	
861	沃尔	ni	
12169	切斯特·巴纳德	ni	
15818	二恶烷	ni	
10158	沃尔沃集团	ni	
18132	潘美辰	nh	
6217	王莉芝	nh	
5350	深圳华润万象	ni	
5436	卡洛琳	ni	
16804	张大帅	ni	
30604	杨旭	ni	
2665	伊瓜因	ni	
3552	碧瑶	ni	
22542	全保	ni	
5739	小米大脑	ni	
13864	奥巅峰	ni	
9557	林志鑫	nh	
24512	谢觉哉	ni	
16294	马蒂亚斯·穆勒	ni	
2221	李秀满	nh	
21036	柔克刚	ni	
30417	日产探路者减震器	ni	
17374	罗伊·托马斯	nh	
20639	布罗姆	nh	
27640	亚桑	ni	
1420	裕隆	ni	
31111	梦十队	ni	
28967	拉文纳	nh	
25735	卧龙中华大熊猫苑神树坪	ni	
22916	uclinux	ni	
5195	executesql	ni	
11286	高尼茨	ni	
20317	北卡大学	ni	
18838	伊利沙伯中学	ni	
18637	张小泉	ni	
19381	美孚路宝	ni	
7202	卡钳	ni	
15191	仰德	ni	
18660	角山长城	ni	
24070	优尼影视文化传媒（北京）有限公司	ni	
7851	诺优	ni	
11813	叶泽晨	ni	
17027	周末班	ni	
8176	栈里	ni	
13169	4H	ni	
1542	三星服务中心	ni	
30377	乔丹掰	ni	
20993	赵可可	nh	
16503	卢普斯	nh	
20833	马卡	ni	
6572	醉生	ni	
8835	梁凡	nh	
20501	敏镐	nh	
1634	韦斯特	ni	
22170	德章泰	ni	
14566	石家庄精英中学	ni	
28535	马布里面	ni	
17106	里奇·米勒	nh	
1750	冯珊珊	ni	
8316	孟姜	nh	
26223	华天延吉餐厅	ni	
15831	国外公司	ni	
6716	陈冲	nh	
27394	维恩·卡里斯	nh	
4489	戴着墨镜	nh	
12238	方来	ni	
12555	西北建筑工程学院	ni	
20067	二道街烟草公司	ni	
25174	北京国际电影节	nh	
11020	2汉克	nh	
28464	柯里昂	ni	
14031	万魔声学科技有限公司	ni	
16527	keywords	ni	
29228	邓肯拍	ni	
7552	恒大足球学校	ni	
10389	惠威	ni	
8244	小李子	nh	
28202	龙啸	ni	
12823	伽玛	ni	
8403	顾氏	ni	
15270	史塔克	ni	
16304	凡登	nh	
12509	卡真	ni	
22509	罗帅	ni	
26366	华绝	nh	
400	陆巡	ni	
10891	宋永俊	ni	
21482	谭盾	ni	
20485	桓祥	ni	
28728	帕蓝	ni	
18753	华为金牌经销商深圳恒通源	ni	
1048	匡威	ni	
945	英格兰	ni	
2492	小娜	ni	
28466	桑尼	ni	
8467	王谢同	nh	
23602	金孝渊	nh	
10661	奥尼斯	ni	
29049	诺基亚公司	ni	
7891	王丽萍	nh	
6434	狐妖	nh	
10366	奥迪汽车股份公司	ni	
6775	三菱翼神	ni	
340	莫属	nh	
2302	Open	ni	
8469	王允	ni	
14278	港队	ni	
16612	中国上海发行公司上海辛迪加影视有限公司	ni	
29042	罗音	ni	
19300	华为麦芒6	ni	
16566	黄梨莫	nh	
16316	李易欢	nh	
16826	斯派德	nh	
19128	标致408发动机	ni	
25870	安东尼戴维斯	ni	
1375	罗晋发	nh	
6527	李氏	nh	
201	杨颖	nh	
19899	肖小军	ni	
21901	小米6官网	ni	
20296	英皇影业有限公司	ni	
27818	鹿兆许	ni	
4888	亨利	ni	
29306	辽宁广电沙鸥	nh	
19295	柯杰	ni	
16622	奥地利国家图书馆	ni	
19942	亨赛特	ni	
22614	谢您期	nh	
15920	韩安旭	nh	
7325	李萌萌	nh	
4620	希腊奥林匹亚科斯队	ni	
26363	美国拉夫·莱达斯娱乐公司	ni	
4695	audio	ni	
24260	杨宗纬	ni	
19134	杨洋帅	ni	
25214	古力	ni	
21471	黄郛	ni	
21999	赫特福德大学	ni	
28619	康平滑肌抗体	nh	
1003	昂科拉	ni	
23312	徐太志	ni	
21299	中欧国际学校	ni	
18751	小罗斯	nh	
28775	冰触	ni	
6900	苏仙区启明学校	ni	
17964	北大总裁班	ni	
8021	铃木天语	ni	
30584	中关村法庭	ni	
18570	美国肯特州立大学植物	ni	
9808	力德	ni	
9432	UBC大学	ni	
28138	王子勾	nh	
8765	马可波罗死死	ni	
14259	奥皮奥大学	ni	
25094	姚会宁	nh	
816	蕾娜	nh	
22568	熊猫便便	ni	
27990	格鲁	ni	
22756	阿马瑟	ni	
14461	美国科学情报研究所	ni	
29732	梅耶斯	ni	
368	致炫	ni	
159	Android	ni	
16654	成都斯顿	ni	
20898	刘泉	ni	
9789	狄隆	nh	
7502	王妤娴	nh	
18777	李红妆	nh	
27586	龙翻	ni	
15411	永明	ni	
29131	李菁	nh	
29252	威影视文化有限公司	ni	
20252	南开区疾病预防控制中心	ni	
20976	张飞作	ni	
29704	卡比	ni	
10654	陈春明	ni	
3107	昆士兰大学	ni	
21105	王菲/马云	ni	
15213	杨立洋	ni	
12359	威斯康辛大学麦迪逊分校	ni	
430	Proxy	ni	
13505	朱鹭白	ni	
7878	白俄罗斯语	ni	
1133	宾利	ni	
12316	爵士戈伯特	ni	
15822	香港消费者委员会	ni	
1662	日产逍客	ni	
16722	士哲	nh	
16565	优姬	ni	
5077	小萨博尼斯	ni	
11856	为啥勒	nh	
12005	黑无常	nh	
3791	吉利汽车	ni	
27377	阿瓦隆	nh	
11142	孙伯符	ni	
7265	悍马	ni	
17380	韦俊贤	nh	
26800	白威	nh	
26152	heto	nh	
11376	徐州/	ni	
24956	刘晶	nh	
25286	玩华	ni	
17314	后诸葛亮	ni	
16006	美国美赞臣	ni	
7338	刘晓宇	ni	
30589	帕特里克帕姆·格里尔	nh	
10970	方天	ni	
15439	夏新	nh	
5767	刘天王	ni	
16213	张文健	ni	
26907	吴蔚武	ni	
9263	泰科电子（上海）有限公司	ni	
9253	Limited强生医疗有限公司	ni	
4737	兴荣	ni	
9682	姜至鹏	ni	
7160	陈近南	nh	
21520	伊比利半岛中心	ni	
16813	文远	ni	
13195	明纳拉斯	ni	
11627	叶剑英	nh	
28344	旧金山国际电影节	ni	
19341	赵晨浩	nh	
26511	李善	ni	
24423	恒大健康集团	ni	
880	猛龙	ni	
11241	祢衡	nh	
5434	戴安娜	ni	
18697	Krafcik	ni	
17807	中东版丰田	ni	
29504	Brandenburg	ni	
10336	张瞳	ni	
3839	高二	ni	
21858	比亚迪g3高配	ni	
12345	琼琼	nh	
22728	小罗伯特·唐尼	nh	
14637	邵卿尘	nh	
19148	高/低	ni	
15527	洛文吉空	nh	
30760	傅天明	nh	
14852	银川田家炳中学贺兰一中	ni	
23146	尼古拉特斯	ni	
28213	梨花颂	nh	
2071	金龙	ni	
26203	乔丹钦	ni	
6924	李沧	ni	
7070	登哥	nh	
28629	地中海阳光	ni	
30970	姆西克	ni	
4018	郑钧	nh	
9191	变身卡	ni	
6125	长安马自达汽车有限公司	ni	
10750	铃木雨燕	ni	
22974	程耳	nh	
21168	苏菲·玛索	nh	
25990	周王	ni	
26543	广州番禺市桥	ni	
29686	帕克保罗	ni	
11628	薄一波	nh	
17047	嗯嗯	ni	
21593	郑凯君	nh	
7397	英格兰国家队	nh	
2606	德克尔	ni	
15770	宋某	ni	
5440	米斯巴	ni	
10702	斯凯奇	ni	
6169	巴林银行	ni	
16867	国家基础教育实验研究中心	ni	
11443	丹东十四中学	ni	
10803	张治中	nh	
17619	黄美英	nh	
6190	卡中	ni	
5096	王建硕	nh	
26041	张子凡	nh	
18284	黄觉	nh	
7705	陆游	ni	
15022	麦克斯韦	ni	
15588	帕雷斯德	ni	
20292	上海东方文化学院	ni	
21682	上海大众途安	ni	
7438	祥生	ni	
27261	欧陆风云4金钱	ni	
2563	卡希尔	ni	
10605	林黛玉	ni	
29561	机考中心	ni	
1928	李8	ni	
3955	迈尔斯	ni	
21346	牛头强	ni	
12940	凯尔·沙纳汉	nh	
15998	熹妃	nh	
24289	华为安卓	ni	
10449	荀彧	nh	
20057	松山区木兰街支行	ni	
20835	凤保宝	ni	
29867	美国艺电游戏公司	ni	
11554	金表	ni	
19248	罗腾	ni	
3982	白浅	nh	
1082	神探狄仁杰	ni	
727	李冰冰	nh	
11275	茅子俊	ni	
6497	史蒂芬	ni	
23045	王立独	nh	
18395	高国豪	ni	
10242	亨利·卡维尔	ni	
7698	魏扶东	ni	
27540	蚌埠市华为售后服务中心	ni	
521	打野	ni	
30983	大卫席尔瓦	nh	
2942	施耐德	ni	
8311	cv	ni	
11855	旭凤	nh	
24037	马却	nh	
25044	renew	ni	
25553	林祥	ni	
7420	麦康纳	nh	
15899	东南亚统一	ni	
17552	刘酩	nh	
23758	鲁安娜	ni	
2112	丘比特	ni	
4810	汉书·傅常郑	ni	
7236	双德	ni	
21146	上海华锐时装有限公司	ni	
24546	马自达二	ni	
13893	莱昂内尔·安德列斯·梅西	nh	
4312	国家生产力委员会	ni	
788	尼桑	ni	
7206	梁田	nh	
16745	艾尔多安	ni	
22619	上海师范音乐学院	ni	
5912	米约科夫	nh	
3373	欧·兰博基尼	nh	
8643	学校统一	ni	
3714	巴尔	ni	
12807	die	ni	
23490	白醇正	ni	
17445	徐天见	ni	
15654	dalvik-cache	ni	
16917	王昊	ni	
5714	金领冠	ni	
15832	财政部税政司	ni	
7779	卡苏比	ni	
3363	特仑苏	ni	
665	威胜	ni	
9167	热刺	nh	
18704	新悦动	ni	
14139	小买	nh	
12502	济南鲁能领秀城	ni	
29364	国际米兰官方	ni	
7948	李宗仁	ni	
16399	北汽福田	ni	
29866	霍瑞德·道奇	nh	
7932	阿貌	ni	
2570	白龙吟	ni	
2213	活塞队	ni	
28668	庄·周	ni	
19756	湖南阳光警务	ni	
23270	达斯汀	nh	
20381	赵云一	ni	
11768	山东男篮三队	ni	
5294	readline	nh	
26902	里特拉法尔加	nh	
14410	姜伟	nh	
14291	戴姆勒公司	ni	
6481	奥利奥酸奶发糕	ni	
13079	东京证券交易所	nh	
28287	扎丽娅·福尔曼	nh	
30901	阿珂顺风	ni	
16318	李天戈	nh	
5145	阿乙	nh	
4058	西蒙娜·德·波伏娃	nh	
13335	方宇	ni	
9860	上海戏剧学院经纪公司	nh	
7069	塔克	ni	
22248	美公司	ni	
21841	内蒙古富源国际实业有限公司	ni	
4241	ajax	ni	
12896	秀吉	ni	
28576	国家卫计委	ni	
5800	安倍	ni	
29857	马尔科姆·拉维格	nh	
11894	高建群	nh	
12562	李莉	nh	
24549	侯谢玉	nh	
8204	马斯卡雷尔	nh	
19137	芬兰艾赫泰里动物园	ni	
9	索尼	ni	
6086	安杰罗	nh	
21896	贺兰德	ni	
20037	北京普林塞斯文化传播有限公司	ni	
28740	杨紫靠	nh	
29667	华为实体店	ni	
9398	沃达丰	ni	
2291	托雷斯	nh	
30603	岳不群	nh	
11267	刘宏	ni	
28390	刘杰足	nh	
7598	曾联松	ni	
22024	卡利马科斯	ni	
21157	周艺轩	nh	
23056	咸阳市商业银行	ni	
19083	洛晴川	ni	
5043	隆鑫	ni	
15819	欧盟消费者安全科学委员会	ni	
11969	赵岩昊	nh	
4855	华姐	ni	
13029	于生	nh	
5321	唯独休斯顿	nh	
30930	美国博彩公司	ni	
12815	威肯	nh	
10271	帕克算	ni	
14199	保山北航	ni	
23945	天籁车款	ni	
29761	里·波特	nh	
16210	乐克乐克	ni	
6871	宋喆	ni	
7410	国安队	ni	
22274	帕特里克·诺顿	nh	
20434	格兰特希尔父亲橄榄球	nh	
12331	后勇	nh	
4717	冯·诺依曼	ni	
4453	北京电影学院表演系	ni	
1437	王港	nh	
21305	梅西耶	ni	
25566	乐视镇伟影视制作有限公司	ni	
9930	华华	ni	
11390	马月	ni	
16679	张梦羽	nh	
10643	凌凌七	ni	
23115	卡拉多纳	nh	
11096	石龙	ni	
6487	始皇	ni	
8473	晁氏	ni	
11139	RGN	ni	
5159	林浅	ni	
19695	孙红雷王讯罗志祥	nh	
9926	孙绍祖	nh	
2293	罗本	nh	
19834	崔俊赫	ni	
19121	中国外汇交易中心	ni	
7663	华盛顿大学	ni	
27578	浙江磐安县冷水镇中心学校	ni	
2943	维谛	ni	
18629	郝富申	ni	
23656	李目	nh	
24576	艾尔杰弗森	nh	
6279	黄泉	ni	
12384	张过牌	ni	
13160	安安	ni	
11304	乐嘉	nh	
23679	雷克斯	ni	
26927	张兴旺	nh	
16771	李智楠	ni	
28183	直沟花纹	ni	
12154	西安培华学院	ni	
8382	陆基	ni	
15323	巴西圣保罗奥达克斯足球俱乐部	ni	
25015	国家马来群岛	ni	
17051	乔—因戈尔斯	nh	
3024	合生元	ni	
165	卡顿	ni	
18203	詹杜	nh	
16749	土耳其国防工业公司	ni	
28812	严武	ni	
6679	庐山东南	ni	
4366	三星电子服务中心	ni	
22355	建队	ni	
15984	米微	ni	
26040	陆林轩	ni	
13687	乔尔	nh	
30179	沈炜	ni	
25648	广东欧珀移动通讯有限公司	ni	
2770	美赞臣	ni	
6437	湖人与电商公司	ni	
9669	澳洲认证会计师协会	ni	
4106	武元衡	nh	
12299	易生	nh	
11510	怒涛	ni	
2464	东京大学	ni	
25296	隐蔽古斯塔斯	nh	
23712	卢安	nh	
20883	鲁迪·戈贝尔	nh	
25845	迈旅	ni	
22686	许逊	ni	
15636	卡口适	ni	
5660	鲍尔比	nh	
22571	阿南达·艾华	nh	
20799	施奈仕集团	ni	
27702	北京英瑞杰总销售额	ni	
14746	贝松	nh	
25662	邱853	ni	
14425	小林实	ni	
23963	梅姗丽卓	nh	
29849	莆田十中	ni	
23476	荆州/	ni	
14292	奔驰(中国)有限公司	ni	
11117	维克托尔	ni	
5741	美国联邦通信委员会	ni	
14027	泰伦斯·琼斯	nh	
28198	季强	ni	
18828	傅斯年	ni	
7769	大众汽车(中国)销售有限公司	ni	
7990	统一日本方向	ni	
20578	J·K·罗琳	ni	
17244	梅兰妮	nh	
27601	李熠	ni	
9691	梁端	nh	
23023	李哲明	nh	
24612	李哥强	ni	
19580	佳琪	ni	
4734	options	ni	
26017	己亥	nh	
19849	小米托	ni	
11107	埃文	ni	
23220	德罗斯	ni	
26893	科雷	ni	
6555	高晓松	nh	
2504	六耳猕猴	ni	
2933	杜丽娘	ni	
7001	大众二厂	ni	
27906	七星炼宝任务	ni	
22873	特雷西·麦克格雷迪	ni	
11000	瑞元	nh	
14962	郑云	nh	
27307	艾林顿	ni	
2575	拉瓦	ni	
444	麒麟	ni	
29637	雪岩	ni	
28490	巴尔玛姆萨	ni	
13289	刘备攻	nh	
26331	佐米·希尔拉	nh	
23307	银江孵化器股份有限公司	ni	
22460	磷酸三烯丙酯==	nh	
17879	"符"""	ni	
9965	智能特	ni	
1668	雨刮	ni	
14441	长沙市水警大队	ni	
1585	颠峰	ni	
21199	三峡大学	ni	
3152	长丰大道丰华园小区	ni	
4654	北京首钢队	ni	
12363	明尼苏丹森林狼	ni	
13703	阿特·马库姆/马特·霍洛维/肯·诺兰	nh	
12590	中国证券登记结算有限责任公司	ni	
29082	韩媒突	ni	
26960	国家三包法	ni	
4841	搜狗地图	ni	
26219	北京武警体工队	ni	
2382	葛朗台	ni	
21430	联合国海地事务特使	nh	
3657	中国香港东方队	ni	
26157	帅铃康明斯	ni	
9401	单华	ni	
3835	adidasTERREX	ni	
13273	田雨橙	ni	
28427	方清	nh	
470	余承东	ni	
2122	匹克	ni	
6598	安普里奥	ni	
19155	罗恩	ni	
3485	夏欣然	nh	
14888	米热	nh	
13290	赖伟	nh	
12110	袁路	ni	
25956	晓蕾	ni	
2787	日本丰田	ni	
16900	花华	ni	
28165	小狼毫	ni	
7128	统一资源与数据中心	ni	
18647	斯马特	ni	
8841	阿兰进	ni	
24963	张华晨	ni	
10084	杨天真	ni	
19288	浙江华策影视股份有限公司	ni	
11062	卢克妮	ni	
2682	蒋欣	nh	
15751	邢衡	ni	
11722	中国文化大学	ni	
25935	方岩	nh	
21271	莱拉	ni	
4002	天津路金	ni	
13763	许嵩	ni	
25318	??	ni	
26187	大卫·李	ni	
12053	小悦	ni	
11535	刘超群	ni	
8611	玛丽莎·梅耶尔	nh	
10478	星玥	nh	
6394	李潇	nh	
24660	王晚	ni	
7056	田壮壮	ni	
11779	阿阮	nh	
21740	萧煌奇	nh	
22546	奥神俱乐部	nh	
14373	外国队	ni	
7481	汉中中学	ni	
11505	恩里克	ni	
26632	蔡元培	nh	
10135	亚玉	ni	
12911	汉斯布鲁	ni	
18970	淡云	nh	
372	卡罗拉1	ni	
16289	普尔文	ni	
10347	马年生	nh	
22580	韩国法院	ni	
15929	罗贝尔	ni	
23597	伊藤润二	nh	
